#怪物ID,资源编号,触发脚本,攻击AI,显示名,技能类型,技能资源,目标特效,等级,目标特效,视野范围,获得经验,获得内功,血量,魔量,最小物防,最大物防,最小法防,最大法防,最小物攻,最大物攻,最小法攻,最大法攻,闪避,命中,移动最小时间间隔（无效）,移动最大时间间隔,移动距离,攻击间隔时间,头像,喊话间隔,子类型,掉落组ID,巡逻范围,追击范围,是否可以被撞,切换目标ai类型,切换目标间隔,伤害系数,距离仇仇恨系数,编辑器目录,类型,怪物组别,传送点id,默认AI,巡逻速度,尸体消失时间,刷新时间,方向固定,暴击率,抗暴击,物理攻击减免,魔法减免,回血速度,是否显示刷新公告,是否显示掉落公告,BOSS积分,功能ID,属性(id;val;id;val.../没有填0),默认对话,是否会喊话,随机喊话,简单掉落ID,武器形象,翅膀形象,称号形象,采集时间,是否显示怪物归属,死亡是否显示墓碑,禁止变形,内观缩放,内观X,内观Y
#id,model,script,AI,name,effect_type,effect_res,target_effect,lev,zslevel,sight,exp,inside_power_exp,MHP,mp,MinDEF,MaxDEF,MinMDEF,MaxMDEF,MinATK,MaxATK,MinMATK,MaxMATK,DODGE,HIT,minStayTime,maxStayTime,moveTime,interval,head_icon,talkgap,subType,dropID,patrol,maxmove,canPush,switch_target_type,switch_target_interval,hatred_damage_ratio,hatred_distance_ratio,editdir,type,monGroup,teleportID,defaultAI,patrolTime,deadTime,refreshTime,dirFixed,CRIRate,DUCrate,ADTR,MR,HPup,isShowRefresh,isS,bossIntegral,funcid,attr,dialog,canSpeak,randomDialog,simpleDropID,weapon,wing,title,collectTime,noShowOwner,showTomb,forbidShape,showScale,showX,showY
#int,int,string,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,int,bool,int,int,int,int,string,int,int,int,string,int,int,int,int,int,int,int,int,int,bool,bool,int,string,string,string,bool,string[],int,int,int,int,int,bool,bool,int,int,int,int
#新手怪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531004,33007,default,50001,玲珑精英2阶[幻],0,0,0,62,0,10,200000,0,1740000,0,300,550,0,0,1960,3920,1176,3920,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
531005,33007,default,50001,玲珑精英2阶[幻],0,0,0,62,0,10,200000,0,1740000,0,300,550,0,0,1960,3920,1176,3920,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
531006,33007,default,50001,玲珑精英2阶[幻],0,0,0,62,0,10,200000,0,1740000,0,300,550,0,0,1960,3920,1176,3920,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
531007,33003,default,50001,玲珑BOSS 2阶[幻],0,0,0,80,0,10,500000,0,3540000,0,570,1090,0,0,5850,11700,3510,11700,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
531008,33003,default,50001,玲珑BOSS 2阶[幻],0,0,0,80,0,10,500000,0,3540000,0,570,1090,0,0,5850,11700,3510,11700,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
531009,33003,default,50001,玲珑BOSS 2阶[幻],0,0,0,80,0,10,500000,0,3540000,0,570,1090,0,0,5850,11700,3510,11700,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
532001,33004,default,50001,玲珑普通3阶[幻],0,0,0,54,0,10,100000,0,1000000,0,250,400,0,0,1200,2400,800,2400,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
532002,33004,default,50001,玲珑普通3阶[幻],0,0,0,54,0,10,100000,0,1000000,0,250,400,0,0,1200,2400,800,2400,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
532003,33004,default,50001,玲珑普通3阶[幻],0,0,0,54,0,10,100000,0,1000000,0,250,400,0,0,1200,2400,800,2400,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
532004,33009,default,50001,玲珑精英3阶[幻],0,0,0,62,0,10,200000,0,1800000,0,350,600,0,0,2160,4320,1376,4320,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
532005,33009,default,50001,玲珑精英3阶[幻],0,0,0,62,0,10,200000,0,1800000,0,350,600,0,0,2160,4320,1376,4320,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
532006,33009,default,50001,玲珑精英3阶[幻],0,0,0,62,0,10,200000,0,1800000,0,350,600,0,0,2160,4320,1376,4320,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
532007,33011,default,50001,玲珑BOSS 3阶[幻],0,0,0,80,0,10,500000,0,3600000,0,620,1140,0,0,6050,12100,3710,12100,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
532008,33011,default,50001,玲珑BOSS 3阶[幻],0,0,0,80,0,10,500000,0,3600000,0,620,1140,0,0,6050,12100,3710,12100,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
532009,33011,default,50001,玲珑BOSS 3阶[幻],0,0,0,80,0,10,500000,0,3600000,0,620,1140,0,0,6050,12100,3710,12100,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
533001,33011,default,50001,玲珑普通4阶[幻],0,0,0,54,0,10,100000,0,1060000,0,300,450,0,0,1400,2800,1000,2800,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
533002,33011,default,50001,玲珑普通4阶[幻],0,0,0,54,0,10,100000,0,1060000,0,300,450,0,0,1400,2800,1000,2800,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
533003,33011,default,50001,玲珑普通4阶[幻],0,0,0,54,0,10,100000,0,1060000,0,300,450,0,0,1400,2800,1000,2800,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
533004,33078,default,50001,玲珑精英4阶[幻],0,0,0,62,0,10,200000,0,1860000,0,400,650,0,0,2360,4720,1576,4720,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
533005,33078,default,50001,玲珑精英4阶[幻],0,0,0,62,0,10,200000,0,1860000,0,400,650,0,0,2360,4720,1576,4720,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
533006,33078,default,50001,玲珑精英4阶[幻],0,0,0,62,0,10,200000,0,1860000,0,400,650,0,0,2360,4720,1576,4720,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
533007,32300,default,50001,玲珑BOSS 4阶[幻],0,0,0,80,0,10,500000,0,3660000,0,670,1190,0,0,6250,12500,3910,12500,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
533008,32300,default,50001,玲珑BOSS 4阶[幻],0,0,0,80,0,10,500000,0,3660000,0,670,1190,0,0,6250,12500,3910,12500,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
533009,32300,default,50001,玲珑BOSS 4阶[幻],0,0,0,80,0,10,500000,0,3660000,0,670,1190,0,0,6250,12500,3910,12500,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
534001,33001,default,50001,玲珑普通5阶[幻],0,0,0,54,0,10,100000,0,1120000,0,350,500,0,0,1600,3200,1200,3200,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
534002,33001,default,50001,玲珑普通5阶[幻],0,0,0,54,0,10,100000,0,1120000,0,350,500,0,0,1600,3200,1200,3200,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
534003,33001,default,50001,玲珑普通5阶[幻],0,0,0,54,0,10,100000,0,1120000,0,350,500,0,0,1600,3200,1200,3200,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
534004,33003,default,50001,玲珑精英5阶[幻],0,0,0,62,0,10,200000,0,1920000,0,450,700,0,0,2560,5120,1776,5120,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
534005,33003,default,50001,玲珑精英5阶[幻],0,0,0,62,0,10,200000,0,1920000,0,450,700,0,0,2560,5120,1776,5120,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
534006,33003,default,50001,玲珑精英5阶[幻],0,0,0,62,0,10,200000,0,1920000,0,450,700,0,0,2560,5120,1776,5120,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
534007,33010,default,50001,玲珑BOSS 5阶[幻],0,0,0,80,0,10,500000,0,3720000,0,720,1240,0,0,6450,12900,4110,12900,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
534008,33011,default,50001,玲珑BOSS 5阶[幻],0,0,0,80,0,10,500000,0,3720000,0,720,1240,0,0,6450,12900,4110,12900,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
534009,33078,default,50001,玲珑BOSS 5阶[幻],0,0,0,80,0,10,500000,0,3720000,0,720,1240,0,0,6450,12900,4110,12900,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
535001,32300,default,50001,玲珑普通6阶[幻],0,0,0,54,0,10,100000,0,1180000,0,400,550,0,0,1800,3600,1400,3600,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
535002,32300,default,50001,玲珑普通6阶[幻],0,0,0,54,0,10,100000,0,1180000,0,400,550,0,0,1800,3600,1400,3600,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
535003,32300,default,50001,玲珑普通6阶[幻],0,0,0,54,0,10,100000,0,1180000,0,400,550,0,0,1800,3600,1400,3600,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
535004,33004,default,50001,玲珑精英6阶[幻],0,0,0,62,0,10,200000,0,1980000,0,500,750,0,0,2760,5520,1976,5520,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
535005,33004,default,50001,玲珑精英6阶[幻],0,0,0,62,0,10,200000,0,1980000,0,500,750,0,0,2760,5520,1976,5520,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
535006,33004,default,50001,玲珑精英6阶[幻],0,0,0,62,0,10,200000,0,1980000,0,500,750,0,0,2760,5520,1976,5520,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
535007,33010,default,50001,玲珑BOSS 6阶[幻],0,0,0,80,0,10,500000,0,3780000,0,770,1290,0,0,6650,13300,4310,13300,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
535008,33010,default,50001,玲珑BOSS 6阶[幻],0,0,0,80,0,10,500000,0,3780000,0,770,1290,0,0,6650,13300,4310,13300,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
535009,33010,default,50001,玲珑BOSS 6阶[幻],0,0,0,80,0,10,500000,0,3780000,0,770,1290,0,0,6650,13300,4310,13300,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
536001,33001,default,50001,玲珑普通7阶[幻],0,0,0,54,0,10,100000,0,1240000,0,450,600,0,0,2000,4000,1600,4000,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
536002,33001,default,50001,玲珑普通7阶[幻],0,0,0,54,0,10,100000,0,1240000,0,450,600,0,0,2000,4000,1600,4000,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
536003,33001,default,50001,玲珑普通7阶[幻],0,0,0,54,0,10,100000,0,1240000,0,450,600,0,0,2000,4000,1600,4000,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
536004,33007,default,50001,玲珑精英7阶[幻],0,0,0,62,0,10,200000,0,2040000,0,550,800,0,0,2960,5920,2176,5920,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
536005,33007,default,50001,玲珑精英7阶[幻],0,0,0,62,0,10,200000,0,2040000,0,550,800,0,0,2960,5920,2176,5920,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
536006,33007,default,50001,玲珑精英7阶[幻],0,0,0,62,0,10,200000,0,2040000,0,550,800,0,0,2960,5920,2176,5920,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
536007,33003,default,50001,玲珑BOSS 7阶[幻],0,0,0,80,0,10,500000,0,3840000,0,820,1340,0,0,6850,13700,4510,13700,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
536008,33003,default,50001,玲珑BOSS 7阶[幻],0,0,0,80,0,10,500000,0,3840000,0,820,1340,0,0,6850,13700,4510,13700,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
536009,33003,default,50001,玲珑BOSS 7阶[幻],0,0,0,80,0,10,500000,0,3840000,0,820,1340,0,0,6850,13700,4510,13700,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
537001,33004,default,50001,玲珑普通8阶[幻],0,0,0,54,0,10,100000,0,1300000,0,500,650,0,0,2200,4400,1800,4400,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
537002,33004,default,50001,玲珑普通8阶[幻],0,0,0,54,0,10,100000,0,1300000,0,500,650,0,0,2200,4400,1800,4400,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
537003,33004,default,50001,玲珑普通8阶[幻],0,0,0,54,0,10,100000,0,1300000,0,500,650,0,0,2200,4400,1800,4400,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
537004,33009,default,50001,玲珑精英8阶[幻],0,0,0,62,0,10,200000,0,2100000,0,600,850,0,0,3160,6320,2376,6320,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
537005,33009,default,50001,玲珑精英8阶[幻],0,0,0,62,0,10,200000,0,2100000,0,600,850,0,0,3160,6320,2376,6320,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
537006,33009,default,50001,玲珑精英8阶[幻],0,0,0,62,0,10,200000,0,2100000,0,600,850,0,0,3160,6320,2376,6320,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
537007,33011,default,50001,玲珑BOSS 8阶[幻],0,0,0,80,0,10,500000,0,3900000,0,870,1390,0,0,7050,14100,4710,14100,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
537008,33011,default,50001,玲珑BOSS 8阶[幻],0,0,0,80,0,10,500000,0,3900000,0,870,1390,0,0,7050,14100,4710,14100,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
537009,33011,default,50001,玲珑BOSS 8阶[幻],0,0,0,80,0,10,500000,0,3900000,0,870,1390,0,0,7050,14100,4710,14100,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
538001,33011,default,50001,玲珑普通9阶[幻],0,0,0,54,0,10,100000,0,1360000,0,550,700,0,0,2400,4800,2000,4800,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
538002,33011,default,50001,玲珑普通9阶[幻],0,0,0,54,0,10,100000,0,1360000,0,550,700,0,0,2400,4800,2000,4800,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
538003,33011,default,50001,玲珑普通9阶[幻],0,0,0,54,0,10,100000,0,1360000,0,550,700,0,0,2400,4800,2000,4800,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
538004,33078,default,50001,玲珑精英9阶[幻],0,0,0,62,0,10,200000,0,2160000,0,650,900,0,0,3360,6720,2576,6720,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
538005,33078,default,50001,玲珑精英9阶[幻],0,0,0,62,0,10,200000,0,2160000,0,650,900,0,0,3360,6720,2576,6720,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
538006,33078,default,50001,玲珑精英9阶[幻],0,0,0,62,0,10,200000,0,2160000,0,650,900,0,0,3360,6720,2576,6720,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
538007,32300,default,50001,玲珑BOSS 9阶[幻],0,0,0,80,0,10,500000,0,3960000,0,920,1440,0,0,7250,14500,4910,14500,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
538008,32300,default,50001,玲珑BOSS 9阶[幻],0,0,0,80,0,10,500000,0,3960000,0,920,1440,0,0,7250,14500,4910,14500,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
